dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
texture,./data/numerical_only/balanced,"[[-0.13125157  0.91323954  0.7141114   0.35471341  0.27405624 -0.39481794
   0.42273062  0.38077394  0.01995346  0.71863744 -0.13125157  1.66786497
   0.51042181  0.69073869  0.86204985 -0.5084555   1.45837983  1.10480802
   1.15489133  1.03378189 -0.13125157  0.98340359 -0.97242142  0.72184676
   0.10843192  0.50817076  0.78115203 -0.1255281  -0.27702006 -1.53259539
  -0.13125157  0.10723592 -1.06577916  0.19109514 -0.82335513 -1.35350584
   0.44822983 -0.56793713 -0.47146808 -0.60937809]]",{'f_5': ['<0.3940006494522095']},{},{},"{'f_16': ['>=0.9496212303638458'], 'f_35': ['< -2.473231564104532 * f_29+-1.2028361485370842']}","{'f_15': ['<-0.4106513410806656'], 'f_14': ['>=0.29052701592445374'], 'f_3': ['>=0.1448168158531189'], 'f_16': ['>=0.9842307865619659'], 'f_22': ['<1.0583851337432861'], 'f_18': ['>=-0.6254045963287354'], 'f_11': ['>=1.0087478160858154']}","{'f_15': ['<0.9694861769676208'], 'f_0': ['<5.768900394439697'], 'f_12': ['>=-1.5592119097709656'], 'f_29': ['<1.8896836638450623'], 'f_35': ['<-0.345623180270195'], 'f_16': ['>=-0.9917604029178619'], 'f_22': ['<0.6624515950679779'], 'f_11': ['>=-0.6937688291072845'], 'f_32': ['<1.4177448153495789'], 'f_33': ['<1.3381693959236145']}","{'f_22': ['<=-0.70'], 'f_18': ['>0.82'], 'f_29': ['<=-0.74']}"
texture,./data/numerical_only/balanced,"[[ 0.03100258  0.5823684   0.08565566  0.22438258  0.60041279  0.15353459
   0.2529437   0.45769126  0.12163477 -0.41683592  0.03100258  0.38368094
   0.25208877  0.39569871  0.51871171  0.14070427  0.09775922  0.46661881
   0.35738236  0.12660721  0.03100258 -0.35912965 -0.24600378 -0.46859716
  -0.47075726 -0.47814448 -0.39977283 -0.48527368 -0.5621195  -0.36511765
   0.03100258 -0.46412455 -0.54516233 -0.38486121 -0.43302193 -0.31454037
  -0.43542749 -0.39742602 -0.32752176 -0.4346673 ]]","{'f_23': ['<-0.29475463926792145'], 'f_26': ['>=-0.9770650267601013'], 'f_4': ['>=-0.09256500191986561'], 'f_1': ['>=-0.34212423861026764'], 'f_25': ['<-0.17190952599048615'], 'f_22': ['<0.1992688849568367'], 'f_32': ['<-0.10929706320166588']}",{},{},"{'f_5': ['>=-2.006441295146942'], 'f_39': ['<-0.21794533729553223'], 'f_1': ['>=0.25725245475769043'], 'f_29': ['<1.563905656337738', '>=-0.6868634074926376'], 'f_22': ['>=-2.036319375038147']}","{'f_19': ['<1.0711023807525635'], 'f_2': ['>=-0.03346948581747711'], 'f_1': ['>=0.3634096831083298'], 'f_12': ['<1.335899829864502'], 'f_25': ['<0.128359816968441'], 'f_35': ['<0.3986479341983795', '>=-0.38086919486522675'], 'f_22': ['<1.1336998343467712'], 'f_9': ['<-0.24027066677808762'], 'f_30': ['<0.2866760566830635']}","{'f_23': ['<1.1526741981506348'], 'f_14': ['>=-1.2236011028289795'], 'f_5': ['>=-2.4016982316970825'], 'f_4': ['>=0.33619529008865356'], 'f_34': ['<0.0952290203422308', '>=-0.9482618868350983'], 'f_27': ['>=-1.8168951272964478'], 'f_1': ['>=0.21924469619989395'], 'f_29': ['<0.9369812607765198', '>=-1.2831053137779236'], 'f_35': ['>=-1.1326462626457214'], 'f_36': ['<-0.4293331950902939'], 'f_9': ['<-0.05473359674215317'], 'f_37': ['<0.5569623112678528'], 'f_32': ['<0.8471851050853729']}","{'f_1': ['>0.12'], 'f_31': ['<=0.02'], 'f_2': ['>-0.61'], 'f_29': ['<=-0.15'], 'f_35': ['<=0.10'], 'f_4': ['>0.25'], 'f_8': ['<=0.26']}"
texture,./data/numerical_only/balanced,"[[ 0.37517837 -0.84816217 -1.31481197 -1.07892702 -1.47216294 -1.60389008
  -0.65092251 -1.1349509  -1.39511216 -1.15443446  0.37517837 -0.45784864
  -1.23852258 -0.38867547 -1.16723228 -1.22694326 -0.56720577 -1.0710318
  -1.25535804 -1.30305403  0.37517837  0.18599291 -0.50131369 -0.09445769
  -0.36043553 -0.54177785  0.10069357 -0.09282413 -0.36017414 -0.53365118
   0.37517837 -0.08850787 -0.47554495 -0.11423131 -0.39659099 -0.44367742
  -0.392768   -0.51583636 -0.67994245 -0.79055977]]","{'f_39': ['<-0.7064397931098938'], 'f_29': ['<-0.29923638701438904'], 'f_32': ['>=-0.7706621587276459'], 'f_21': ['>=-0.37489771842956543']}",{},{},"{'f_11': ['>=-2.0377840995788574'], 'f_15': ['<-1.015808641910553'], 'f_26': ['>=-1.2109453082084656'], 'f_5': ['<-1.4695526361465454'], 'f_27': ['>=-1.5773879289627075'], 'f_16': ['>=-2.361971855163574'], 'f_22': ['<1.9826392531394958'], 'f_9': ['<-0.8774523437023163'], 'f_32': ['<0.9035600423812866']}","{'f_23': ['>=-0.6663361191749573'], 'f_26': ['>=-0.5335159003734589'], 'f_15': ['<-0.33805714547634125'], 'f_14': ['<-0.8499394059181213'], 'f_39': ['<-0.053763652220368385'], 'f_34': ['<0.7041488885879517'], 'f_13': ['<0.5265322625637054', '>=-1.0447043776512146'], 'f_9': ['<0.5294204950332642']}","{'f_15': ['<-1.1126564145088196'], 'f_26': ['>=-0.3031916916370392'], 'f_5': ['<0.008063094690442085'], 'f_4': ['<-1.2962695956230164'], 'f_39': ['<0.7462491095066071'], 'f_1': ['<-0.05017917603254318'], 'f_22': ['<1.132365882396698'], 'f_7': ['<-0.008337514940649271'], 'f_33': ['<1.8426324725151062']}","{'f_11': ['>-0.84'], 'f_5': ['<=-0.47'], 'f_1': ['<=-0.63'], 'f_9': ['<=-0.71'], 'f_3': ['<=-0.57'], 'f_39': ['<=-0.71'], 'f_21': ['>-0.74']}"
texture,./data/numerical_only/balanced,"[[-0.37217456 -0.16209145 -0.45666669 -0.03193504 -0.00567786  0.06364076
  -0.06665547 -0.14859862 -0.17493582 -0.49641075 -0.37217456 -0.56486405
  -0.32990294 -0.27353814 -0.36781801 -0.0231611  -0.51093962 -0.41142687
  -0.36480643 -0.31549686 -0.37217456 -0.02124379 -0.28551607 -0.10579533
  -0.1673724  -0.10032211 -0.19783027 -0.10917599 -0.16614811 -0.48462333
  -0.37217456  0.2923988   0.20852134  0.47560374  0.37366681  0.34288409
   0.32634585  0.41250152  0.4617015   0.29653028]]","{'f_5': ['<0.10409300774335861'], 'f_29': ['<-0.17053808271884918'], 'f_22': ['<-0.022607648745179176'], 'f_33': ['>=-0.35016486048698425']}",{},{},"{'f_3': ['<1.2077024579048157'], 'f_5': ['<1.6248440742492676'], 'f_27': ['<1.8988072276115417'], 'f_29': ['<-0.31906236708164215'], 'f_22': ['<0.5900222659111023'], 'f_16': ['<-0.12986338511109352'], 'f_7': ['<0.07889719307422638'], 'f_32': ['>=-0.30194756388664246']}","{'f_15': ['<0.3833515793085098'], 'f_1': ['<0.16940885037183762'], 'f_25': ['>=-0.7127919793128967'], 'f_35': ['>=0.3203934282064438'], 'f_22': ['<0.6551794111728668'], 'f_9': ['<-0.37421083450317383', '>=-1.0304810404777527'], 'f_10': ['>=-0.6720989048480988'], 'f_21': ['<1.4307181239128113'], 'f_33': ['>=0.46176159381866455']}","{'f_2': ['<1.0475589036941528'], 'f_3': ['<0.6613162159919739'], 'f_5': ['<0.8457172811031342'], 'f_39': ['<0.9339016079902649'], 'f_27': ['<2.2884464859962463'], 'f_12': ['<0.7182760238647461'], 'f_29': ['<-0.3814585208892822'], 'f_22': ['<-0.053001752123236656'], 'f_11': ['>=-2.3549588322639465'], 'f_32': ['>=-1.0067557394504547'], 'f_33': ['>=-1.4049285054206848']}","{'f_32': ['>-0.12'], 'f_19': ['<=0.09'], 'f_22': ['<=-0.17'], 'f_37': ['>-0.04'], 'f_5': ['<=0.27']}"
texture,./data/numerical_only/balanced,"[[-0.32300668 -1.57802495 -1.3307628  -1.73492626 -1.79004286 -1.94099223
  -1.44992042 -1.61455308 -1.79760072 -1.25543341 -0.32300668 -1.14371982
  -1.50279427 -1.17305008 -1.51057027 -1.51055653 -1.0429115  -1.33658722
  -1.45916591 -1.42936958 -0.32300668 -0.56186127 -1.14870676 -0.62354388
  -1.04600619 -1.07470626 -0.39099258 -0.71420267 -0.91453389 -0.9289389
  -0.32300668 -1.08309808 -1.28673869 -1.14123776 -1.442684   -1.23610872
  -1.09969364 -1.33523689 -1.40463796 -1.25322018]]","{'f_39': ['<-0.8957099616527557'], 'f_5': ['<-1.662321150302887']}",{},{},"{'f_22': ['<-0.6137717366218567'], 'f_26': ['>=-0.5393412113189697'], 'f_15': ['<-1.233146846294403']}",{},"{'f_15': ['<-1.4456166625022888'], 'f_5': ['<-0.4847117066383362'], 'f_34': ['<-0.2820931598544121'], 'f_8': ['<0.7338412702083588'], 'f_29': ['<1.14253431558609'], 'f_35': ['<0.06113084964454174'], 'f_21': ['>=-1.2015918493270874']}","{'f_26': ['>-0.75'], 'f_3': ['<=-0.57'], 'f_22': ['<=-0.70'], 'f_4': ['<=-0.64'], 'f_15': ['<=-0.49'], 'f_8': ['<=-0.66'], 'f_35': ['<=-0.75'], 'f_23': ['>-0.74'], 'f_28': ['<=-0.74']}"
texture,./data/numerical_only/balanced,"[[1.57979248 0.38287258 1.04907524 0.67185212 1.15988109 0.81874912
  0.7323423  1.26306139 0.91813872 1.37972164 1.57979248 1.04523033
  1.82881114 0.3813067  1.205388   1.53356194 1.09520672 1.43032733
  1.36756037 1.81751193 1.57979248 1.55555708 2.24326809 1.78379848
  2.03118221 1.546188   1.72940408 1.93892091 1.83746661 2.30996881
  1.57979248 1.23408533 2.04278775 0.38539363 1.1439243  1.15879506
  1.34407499 1.65817956 1.54378137 2.12128878]]",{'f_22': ['>=1.7539240717887878']},{},{},"{'f_19': ['>=0.4204190522432327'], 'f_22': ['>=1.749909520149231'], 'f_29': ['>=-0.042917922139167786']}","{'f_3': ['>=0.4864746332168579'], 'f_28': ['>=-0.775943860411644'], 'f_29': ['>=0.49752116203308105'], 'f_22': ['>=1.0755690932273865'], 'f_11': ['>=-0.7527957260608673'], 'f_21': ['>=-0.7241732776165009']}","{'f_2': ['>=-0.2640940696001053'], 'f_3': ['>=-1.0398277640342712'], 'f_29': ['>=1.0827089250087738'], 'f_22': ['>=1.2309595942497253'], 'f_36': ['>=-0.15091192722320557'], 'f_9': ['>=-1.5599606037139893']}","{'f_22': ['>0.43'], 'f_39': ['>0.73'], 'f_26': ['>-0.04'], 'f_19': ['>0.85'], 'f_29': ['>0.40'], 'f_1': ['<=0.65']}"
texture,./data/numerical_only/balanced,"[[ 0.00150161 -0.48809661 -0.56832137 -0.56194749 -0.55243102 -0.48471171
  -0.41621696 -0.46079254 -0.54353079 -0.50253201  0.00150161 -0.70106537
  -0.69513231 -0.38147947 -0.5061782   0.00204905 -0.59789668 -0.64700011
  -0.59519786 -0.7346346   0.00150161 -0.30056271 -0.37061937 -0.37789671
  -0.48651754 -0.58552561 -0.34709206 -0.4035134  -0.47104609 -0.42027409
   0.00150161 -0.07792726 -0.20010242  0.08700675 -0.17800439 -0.10909505
  -0.08196449 -0.25059696 -0.29277623 -0.29878105]]","{'f_5': ['<0.13780320435762405'], 'f_34': ['>=-0.45904427766799927'], 'f_29': ['<-0.29923638701438904'], 'f_36': ['>=-0.9016325771808624']}",{},{},"{'f_9': ['<0.5440878570079803'], 'f_29': ['<-0.22014979273080826'], 'f_22': ['<1.0646783709526062'], 'f_31': ['>=-0.3205437809228897'], 'f_11': ['>=-1.0180631875991821'], 'f_32': ['>=-0.3785421550273895']}","{'f_15': ['>=-0.0005850055749760941'], 'f_3': ['<-0.17888107150793076'], 'f_27': ['<0.7268235683441162'], 'f_1': ['>=-0.6728814840316772'], 'f_29': ['<0.549559697508812'], 'f_22': ['<-0.12837393581867218'], 'f_35': ['>=-0.6134313344955444'], 'f_31': ['>=-0.40328510105609894'], 'f_11': ['<-0.0776587463915348'], 'f_33': ['>=-0.5466748178005219']}","{'f_9': ['<-0.48569878935813904'], 'f_3': ['<1.006661593914032'], 'f_5': ['<0.546820193529129'], 'f_27': ['<1.6668773293495178'], 'f_8': ['<0.8577502071857452'], 'f_28': ['<0.8059614598751068'], 'f_29': ['<0.31820912659168243'], 'f_22': ['<0.16887479275465012'], 'f_11': ['<1.376004934310913'], 'f_30': ['>=-1.3035895228385925'], 'f_32': ['>=-0.6647225916385651'], 'f_33': ['>=-1.5055473446846008']}","{'f_15': ['>-0.49'], 'f_5': ['<=-0.47'], 'f_25': ['<=0.17'], 'f_37': ['>-0.77']}"
texture,./data/numerical_only/balanced,"[[-0.5000113  -1.98188229 -1.67210681 -2.25190553 -2.4088486  -2.777005
  -2.03418746 -2.23441671 -2.45005627 -1.59515704 -0.5000113  -1.3334287
  -1.42856071 -1.60481583 -1.62330824 -1.6113971  -1.44189056 -1.52076257
  -1.61423723 -1.46381915 -0.5000113  -0.72404656 -1.02409117 -0.846516
  -1.11692733 -1.25367459 -0.76414745 -0.91042768 -1.0966807  -0.98103096
  -0.5000113  -1.52748935 -1.37754405 -1.85597862 -1.8798572  -1.87005369
  -1.71520656 -1.83729696 -2.12436986 -1.79352986]]","{'f_11': ['>=-1.9925459027290344'], 'f_39': ['<-0.8827683925628662'], 'f_5': ['<-1.8308722376823425']}",{},{},"{'f_15': ['<-1.3060413599014282'], 'f_5': ['<-1.1484763622283936'], 'f_1': ['>=-2.431288957595825'], 'f_9': ['<-1.4716524481773376']}","{'f_15': ['<-0.3478556275367737'], 'f_39': ['<0.34022051095962524'], 'f_8': ['<-0.9193344116210938'], 'f_12': ['<0.03526011481881142'], 'f_25': ['<0.09572901949286461'], 'f_16': ['>=-1.4879266619682312'], 'f_6': ['<-0.18693839013576508'], 'f_22': ['<0.8065548837184906']}","{'f_15': ['<-1.2237918376922607'], 'f_5': ['<-0.7678773701190948'], 'f_8': ['<-1.1260801553726196'], 'f_1': ['<1.5878530144691467'], 'f_35': ['<-0.10909504815936089'], 'f_22': ['<2.3678836822509766'], 'f_10': ['<0.0973791666328907']}","{'f_32': ['<=-0.12'], 'f_5': ['<=-0.47'], 'f_22': ['<=-0.70'], 'f_37': ['<=-0.77'], 'f_21': ['>-0.74']}"
texture,./data/numerical_only/balanced,"[[ 0.09492095 -0.25454068 -1.59873379 -0.22743141 -0.70077488 -0.29593464
  -0.12658042 -0.73679039 -0.71723635 -1.32276592  0.09492095 -0.73511585
  -1.43449933 -0.78446078 -1.3978326  -1.63660724 -0.89457323 -1.28518932
  -1.44144346 -1.46669009  0.09492095 -1.05292224 -0.47395923 -1.30757679
  -1.40849192 -1.75876358 -1.03633078 -1.24155702 -1.41741733 -0.49075175
   0.09492095 -0.38476872 -1.22014811 -0.40567905 -1.20327958 -1.4591634
  -0.6365356  -1.20735355 -1.4542746  -1.54116981]]",{'f_2': ['<-1.3881849646568298']},{},{},"{'f_2': ['<-1.3818048238754272'], 'f_29': ['>=-2.68291974067688'], 'f_22': ['>=-3.0714935064315796'], 'f_18': ['>=-1.7338635325431824'], 'f_32': ['<-0.9446052312850952']}","{'f_23': ['<-1.3057886362075806', '>=-1.3140783905982971'], 'f_32': ['<-1.0328647792339325'], 'f_3': ['>=-0.46637165546417236']}","{'f_2': ['<0.3631970137357712'], 'f_23': ['<0.5715810656547546'], 'f_15': ['<-1.6303046345710754'], 'f_25': ['<-0.5457547754049301'], 'f_35': ['<-0.6373826563358307'], 'f_38': ['>=-1.5361751317977905'], 'f_18': ['<-1.122439980506897'], 'f_9': ['<1.003495454788208'], 'f_21': ['<0.7581464052200317']}","{'f_38': ['<=0.09'], 'f_23': ['<=-0.74'], 'f_32': ['<=-0.79'], 'f_39': ['<=-0.71'], 'f_21': ['<=-0.74'], 'f_18': ['<=0.24'], 'f_35': ['<=-0.75'], 'f_22': ['>-0.70']}"
texture,./data/numerical_only/balanced,"[[-0.1017506   0.48018764  1.28514495  0.38512396  0.95219967  0.95358989
   0.61748635  0.85132721  0.87153477  1.36747936 -0.1017506   0.70472688
   0.75687748  0.58279736  0.82105432  0.43062035  0.84968129  0.93348208
   0.96880585  0.92182047 -0.1017506   0.37070392  0.14000046  0.38171988
   0.55365894  0.45249168  0.28946588  0.49993864  0.46344628  0.14354717
  -0.1017506   0.46169075  0.78059455  0.29518353  0.96176879  0.77725405
   0.35681675  0.86246124  0.95310475  0.86919389]]","{'f_9': ['>=0.8517724573612213'], 'f_22': ['<0.3071677088737488'], 'f_15': ['<0.7110827565193176']}",{},{},"{'f_5': ['>=-1.2787190079689026', '>= -6.1700636516926854 * f_32+1.4630529833343728'], 'f_1': ['<2.0191242694854736'], 'f_22': ['<2.0899122953414917'], 'f_36': ['<1.115543007850647'], 'f_16': ['>=-0.5672434270381927'], 'f_9': ['>=1.222386360168457'], 'f_7': ['<2.9708797931671143']}","{'f_19': ['>=-0.31104253232479095'], 'f_15': ['>=-0.17051513493061066'], 'f_9': ['>=0.21000444889068604'], 'f_35': ['>=-1.1128414273262024'], 'f_16': ['>=-0.20659034699201584'], 'f_29': ['<2.2296606302261353'], 'f_22': ['<1.0006657838821411'], 'f_38': ['>=0.9180364906787872'], 'f_18': ['>=-0.30600613355636597'], 'f_31': ['<0.9198407828807831'], 'f_11': ['>=0.21381232887506485']}","{'f_15': ['<1.3413350582122803'], 'f_5': ['>=-1.0628754794597626'], 'f_17': ['>=0.0020197815077551695'], 'f_29': ['<0.764188826084137'], 'f_22': ['<1.6074950098991394'], 'f_36': ['>=-0.8803030252456665'], 'f_16': ['>=-0.35748614370822906'], 'f_38': ['>=-1.063625693321228'], 'f_9': ['>=0.40951938927173615'], 'f_37': ['>=-0.23875593394041061'], 'f_32': ['>=-1.2685776948928833']}","{'f_22': ['<=0.43'], 'f_9': ['>0.80'], 'f_11': ['<=0.75'], 'f_15': ['<=0.66']}"
texture,./data/numerical_only/balanced,"[[0.36042789 0.57750271 0.61521737 0.57193172 0.63855831 0.83223319
  0.55256773 0.80155718 0.87153477 0.52582124 0.36042789 0.53933964
  0.8964367  1.02895533 0.93379214 1.08608275 0.66042201 0.81355391
  0.7738592  0.77828018 0.36042789 0.88879568 0.27677369 0.86545595
  0.70338125 0.80247445 0.77237203 0.64710722 0.78814269 0.19257502
  0.36042789 0.23949512 0.42342717 0.2604874  0.33723571 0.51311035
  0.12523773 0.27040896 0.33264614 0.33859035]]","{'f_19': ['>=0.5299554765224457'], 'f_23': ['>=0.11339764669537544'], 'f_15': ['>=0.3423852324485779'], 'f_0': ['<0.46613889932632446'], 'f_22': ['<0.7129280865192413'], 'f_9': ['<1.0002103745937347']}",{},{},"{'f_15': ['<3.2950661182403564'], 'f_3': ['<2.318716883659363', '>=0.39713774621486664'], 'f_5': ['<3.0672192573547363', '>=0.4935234785079956'], 'f_39': ['>=0.12137750163674355'], 'f_1': ['>=-1.079128384590149'], 'f_25': ['>=-1.120185911655426'], 'f_29': ['<2.262818932533264'], 'f_22': ['<0.3831358700990677'], 'f_18': ['>=-1.1351959109306335'], 'f_9': ['<0.7461826801300049', '>=0.429786279797554']}","{'f_23': ['>=0.7407427430152893'], 'f_15': ['>=-0.06293607875704765'], 'f_0': ['>=-0.5516374260187149'], 'f_1': ['>=-0.8238335847854614'], 'f_35': ['>=-0.1015162393450737'], 'f_22': ['<0.4570445120334625'], 'f_6': ['>=0.2504468634724617'], 'f_36': ['<1.1645900011062622'], 'f_29': ['<0.7986104786396027'], 'f_21': ['>=0.48958416283130646']}","{'f_11': ['>=-0.971035897731781'], 'f_23': ['>=-0.44403253495693207'], 'f_3': ['<1.3592837452888489'], 'f_28': ['>=0.2219037190079689'], 'f_1': ['>=-0.1766909882426262'], 'f_12': ['>=0.5727780759334564'], 'f_29': ['<0.2952272891998291'], 'f_35': ['>=-1.0808023810386658'], 'f_18': ['>=0.4486246556043625'], 'f_9': ['>=-0.34032152593135834'], 'f_7': ['>=-0.9238681197166443'], 'f_21': ['>=0.609476625919342']}","{'f_22': ['<=0.43'], 'f_24': ['>0.56'], 'f_29': ['<=0.40'], 'f_9': ['<=0.80'], 'f_28': ['>0.56'], 'f_21': ['>-0.05'], 'f_27': ['>0.51'], 'f_18': ['>0.24']}"
texture,./data/numerical_only/balanced,"[[0.20800721 0.25149726 1.32342651 0.84562676 1.42690006 1.63228846
  0.81723576 1.44856797 1.55788392 1.46847831 0.20800721 0.88470722
  1.89710609 1.33119131 1.7588286  2.17641928 1.34073231 1.82009394
  1.58909067 1.77732065 0.20800721 1.3528256  2.67182406 1.8329279
  2.10210332 1.37915074 1.27722831 2.44174714 2.2294782  2.60107216
  0.20800721 1.03305107 2.00041196 0.69765922 1.5290532  1.37597995
  1.19172047 1.74343505 1.63312737 1.9401071 ]]",{'f_22': ['>=1.5214096307754517']},{},{},"{'f_15': ['<5.7179787158966064'], 'f_29': ['>=-0.5428439676761627'], 'f_22': ['>=0.32877516746520996'], 'f_24': ['>=1.696184754371643']}",{},"{'f_23': ['>=-1.4700819849967957'], 'f_12': ['>=-1.070754498243332'], 'f_29': ['>=0.34731943905353546'], 'f_22': ['>=1.0339475572109222'], 'f_18': ['>=-1.3085253834724426']}","{'f_22': ['>0.43'], 'f_29': ['>0.40'], 'f_39': ['>0.73'], 'f_19': ['>0.85'], 'f_23': ['>-0.74'], 'f_21': ['>-0.05'], 'f_18': ['>0.82'], 'f_1': ['<=0.65'], 'f_3': ['>0.65']}"
texture,./data/numerical_only/balanced,"[[-0.73601728  0.00820995  1.04269496 -0.27087515  0.01975245 -0.15210445
  -0.16653009  0.24051277  0.18518568  1.02775554 -0.73601728  0.9576723
   0.68561318  0.16542404  0.74931203 -0.14290899  1.14635783  0.98059663
   1.15489133  1.05387755 -0.73601728  0.65903327 -1.20037687  0.68027567
   0.12813221  0.64736846  0.73286152 -0.26452087 -0.04735684 -1.22923514
  -0.73601728  0.2236242  -0.73282665  0.26742654 -0.40699974 -0.74304037
   0.18617954 -0.27427903 -0.0197744  -0.31819332]]",{'f_11': ['>=0.5442039221525192']},{},{},"{'f_22': ['< -7.894661261231443 * f_29+-5.15974960811687'], 'f_16': ['>=0.6403587460517883']}",{},"{'f_23': ['>=-1.6039597988128662'], 'f_26': ['>=-0.08807886391878128'], 'f_39': ['<0.5828621089458466'], 'f_34': ['<0.4100978225469589'], 'f_35': ['<0.8363674879074097'], 'f_13': ['<0.9390040934085846'], 'f_11': ['>=-1.4380118250846863'], 'f_32': ['<0.4893473833799362'], 'f_33': ['>=-2.1571744680404663']}","{'f_16': ['>0.01'], 'f_22': ['<=-0.70'], 'f_26': ['>-0.04'], 'f_29': ['<=-0.74'], 'f_17': ['>0.86']}"
texture,./data/numerical_only/balanced,"[[-0.57867957  0.95216548  0.01866282  0.87169294  1.04120599  1.13337759
   0.56255522  0.58437868  0.59191104 -0.32195804 -0.57867957  0.763099
   0.26990488  1.1656811   0.79030756  0.26045217  0.86502644  0.84353595
   0.78272043  0.51703683 -0.57867957 -0.48076862 -0.08491545 -0.49883072
  -0.25011381 -0.26735935 -0.50074412 -0.23590463 -0.28493938 -0.20884112
  -0.57867957 -0.67573926 -0.49975974 -0.39873949 -0.43822631 -0.15605404
  -0.3622971  -0.36900759 -0.24313959 -0.27936859]]","{'f_39': ['<0.019904746674001217'], 'f_22': ['<0.22814321517944336'], 'f_9': ['<0.054492661729454994'], 'f_32': ['<-0.042706580832600594'], 'f_21': ['>=-1.0596797466278076']}",{},{},"{'f_26': ['>=-1.8503780961036682'], 'f_39': ['<-0.17530614882707596'], 'f_8': ['<2.8403103351593018'], 'f_1': ['>=0.7726089060306549'], 'f_25': ['<1.2323128581047058'], 'f_35': ['>=-1.4489682912826538'], 'f_29': ['<0.9807044267654419'], 'f_9': ['<1.0816914439201355'], 'f_21': ['<0.11631781607866287', '>=-1.782123327255249']}","{'f_19': ['<1.1514849662780762'], 'f_2': ['>=-0.7505505383014679'], 'f_15': ['>=-0.3485489636659622'], 'f_34': ['<0.9054531753063202'], 'f_28': ['<0.320747971534729'], 'f_1': ['>=0.7548840641975403'], 'f_29': ['<0.8791455030441284'], 'f_16': ['<0.8791657984256744', '>=0.3060775399208069'], 'f_6': ['<1.195518136024475'], 'f_22': ['<1.5716355443000793'], 'f_32': ['<0.3198623061180115']}","{'f_2': ['>=-0.1807202845811844'], 'f_15': ['>=-1.4727414846420288'], 'f_39': ['<0.9599473774433136'], 'f_1': ['>=0.5312780141830444'], 'f_12': ['<1.3357487320899963'], 'f_25': ['<-0.02873474359512329'], 'f_35': ['>=-0.8139167726039886'], 'f_31': ['<-0.5027125775814056'], 'f_9': ['<-0.09449205920100212']}","{'f_1': ['>0.65'], 'f_31': ['<=0.02'], 'f_2': ['>-0.61'], 'f_39': ['<=-0.08'], 'f_4': ['>0.71']}"
texture,./data/numerical_only/balanced,"[[ 0.30142654  0.14931665  1.59139753  0.19831633  0.79537897  0.57603571
  -0.02171182  0.95086733  0.74019634  1.39196392  0.30142654  0.86038558
   1.74566948  0.74830757  1.34374812  1.42641912  0.79852988  1.29754975
   1.10172402  1.45579037  0.30142654  1.62763942  2.65662705  1.87827816
   2.01542196  1.72515649  1.50551126  2.15558587  1.8295472   2.66542132
   0.30142654  1.20763333  2.36363305  0.85726158  1.5654843   1.72817168
   1.6487844   1.89026403  1.61327273  2.32188282]]",{'f_22': ['>=1.5214096307754517']},{},{},"{'f_22': ['>=0.5252449959516525'], 'f_24': ['>=1.6720913648605347'], 'f_29': ['>=-0.15342950448393822']}","{'f_15': ['>=-0.3039891719818115'], 'f_26': ['>=0.8079472482204437'], 'f_12': ['>=-0.6510937809944153'], 'f_29': ['>=0.7877473831176758'], 'f_22': ['>=-0.3508633077144623'], 'f_18': ['>=-1.7405093312263489'], 'f_31': ['>=0.11639915406703949']}","{'f_12': ['>=-0.23191452026367188'], 'f_29': ['>=-0.10991901718080044'], 'f_22': ['>=1.8648622632026672'], 'f_36': ['>=0.04296618327498436']}","{'f_22': ['>0.43'], 'f_39': ['>0.73'], 'f_26': ['>0.70'], 'f_6': ['<=0.12']}"
