@relation affective
@attribute meanBPM {low,normal,high}
@attribute BPMtrend {descending,small_descend,steady,small_ascend,ascending}
@attribute skinTemp {low,normal,high,v_high}
@attribute skinConductPeaks {0,1,2,more}
@attribute meanSkinCond {below_normal,normal,above_normal}
@attribute respirDepth {shallow, deep}
@attribute respirFreq {slow,typical,fast}
@attribute bloodPressure {steady,lightly_higher,big_jump}
@attribute emotion {anxiety,calm,confusion,stress}
@data
low,ascending,low,0,above_normal,shallow,fast,steady,stress[0.32827421083054764];anxiety[0.315998406142899];confusion[0.180710311411925];calm[0.17496707161462824]
low,ascending,low,0,above_normal,shallow,fast,lightly_higher,stress[0.36968804898064833];calm[0.36935673623873466];confusion[0.22675219862836518];anxiety[0.03415301615225183]
low,ascending,low,0,above_normal,shallow,fast,big_jump,anxiety[0.3458380924285591];confusion[0.31058347901367384];stress[0.20052271722517645];calm[0.14300571133259063]
low,ascending,low,0,above_normal,deep,slow,steady,confusion[0.34642645195989336];anxiety[0.28038876382922673];calm[0.26406049728965725];stress[0.10907428692122273]
low,ascending,low,0,above_normal,deep,slow,lightly_higher,stress[0.32950598362963024];anxiety[0.24946283787248477];calm[0.2360036625760336];confusion[0.1849775159218513]
low,ascending,low,0,above_normal,deep,slow,big_jump,anxiety[0.3391195038809526];stress[0.2852278390496312];confusion[0.2266058630729148];calm[0.14899679399650143]
low,ascending,low,0,above_normal,deep,typical,steady,anxiety[0.3850509952203322];confusion[0.33058892475201024];calm[0.22083254803944016];stress[0.0634775319882173]
low,ascending,low,0,above_normal,deep,typical,lightly_higher,stress[0.507246832640401];anxiety[0.2873508073743722];confusion[0.14431897198568605];calm[0.06103338799954084]
low,ascending,low,0,above_normal,deep,typical,big_jump,anxiety[0.36789200642935965];calm[0.35367115418024364];stress[0.20201562529723305];confusion[0.07637121409316353]
low,ascending,low,0,above_normal,deep,fast,steady,stress[0.46200549229962806];anxiety[0.3661495698187682];confusion[0.1428767706536082];calm[0.028918167227995305]
low,ascending,low,0,above_normal,deep,fast,lightly_higher,stress[0.509906264317652];confusion[0.3093340803713146];anxiety[0.15172456215469912];calm[0.028985093156334248]
low,ascending,low,0,above_normal,deep,fast,big_jump,anxiety[0.4124062560629492];confusion[0.4068404569800882];stress[0.14515050190555978];calm[0.035552785051402816]
low,ascending,low,1,below_normal,shallow,slow,steady,confusion[0.39272821567836735];calm[0.32050642088392867];anxiety[0.264575785292968];stress[0.022139578144736053]
low,ascending,low,1,below_normal,shallow,slow,lightly_higher,stress[0.31625483938586274];calm[0.2594746661197018];confusion[0.24448182592541115];anxiety[0.17973866856902432]
low,ascending,low,1,below_normal,shallow,slow,big_jump,anxiety[0.4398300267236793];calm[0.28063180993847614];stress[0.15601380459067168];confusion[0.12347435874717293]
low,ascending,low,1,below_normal,shallow,typical,steady,confusion[0.3392594926966085];stress[0.3055014833385175];anxiety[0.22585320057341138];calm[0.12933582339146263]
low,ascending,low,1,below_normal,shallow,typical,lightly_higher,stress[0.718683588907836];confusion[0.13231127964251188];anxiety[0.12017955509005077];calm[0.028775576359601346]
low,ascending,low,1,below_normal,shallow,typical,big_jump,anxiety[0.3570161528912351];confusion[0.3366728881422957];stress[0.19118739720325947];calm[0.11507356176320965]
low,ascending,low,1,below_normal,shallow,fast,steady,anxiety[0.34905246256495515];stress[0.29825411122429596];confusion[0.22830524237870897];calm[0.1243381838320399]
low,ascending,low,1,below_normal,shallow,fast,lightly_higher,stress[0.4095372173234353];confusion[0.40939041384901304];anxiety[0.1707278378510683];calm[0.010294530976483376]
low,ascending,low,1,below_normal,shallow,fast,big_jump,anxiety[0.43507832917255657];confusion[0.2202289833160576];calm[0.18198091053363996];stress[0.16266177697774586]
low,ascending,low,1,below_normal,deep,slow,steady,confusion[0.3367764447105082];stress[0.32760222225607005];calm[0.3040288721300532];anxiety[0.031542460903368603]
low,ascending,low,1,below_normal,deep,slow,lightly_higher,stress[0.31471819385301025];calm[0.30164965889482037];anxiety[0.2735710902802456];confusion[0.11001105697192383]
low,ascending,low,1,below_normal,deep,slow,big_jump,confusion[0.3703757047434081];stress[0.2835104647642166];calm[0.17798129450011987];anxiety[0.16808253599225537]
low,ascending,low,1,below_normal,deep,typical,steady,confusion[0.2831365356781525];anxiety[0.26768465558159743];calm[0.23037929032129];stress[0.21874951841896012]
low,ascending,low,1,below_normal,deep,typical,lightly_higher,stress[0.35542690325306814];anxiety[0.32419844847227736];confusion[0.27214807775799343];calm[0.04817657051666103]
low,ascending,low,1,below_normal,deep,typical,big_jump,anxiety[0.39218634664803037];calm[0.3783084881743526];confusion[0.13002379181606918];stress[0.09943137336154788]
low,ascending,low,1,below_normal,deep,fast,steady,stress[0.3235663745899171];anxiety[0.315240969410918];confusion[0.19169282228910173];calm[0.16944983371006306]
low,ascending,low,1,below_normal,deep,fast,lightly_higher,calm[0.4270678946917697];anxiety[0.30673674953322955];stress[0.25672780558598784];confusion[0.009417550189012847]
low,ascending,low,1,below_normal,deep,fast,big_jump,anxiety[0.5304334562861742];calm[0.3450933028503601];confusion[0.06384591628706679];stress[0.0605773245763987]
low,ascending,low,1,normal,shallow,slow,steady,confusion[0.4700929753612191];calm[0.31323934759888766];stress[0.1657686362089636];anxiety[0.05084904083092959]
low,ascending,low,1,normal,shallow,slow,lightly_higher,stress[0.34608133829969995];calm[0.32610049317655854];anxiety[0.27804107264819933];confusion[0.04972709587554219]
low,ascending,low,1,normal,shallow,slow,big_jump,anxiety[0.3410854658063963];stress[0.3106611772001625];confusion[0.2987489559504528];calm[0.04945440104298837]
low,ascending,low,1,normal,shallow,typical,steady,confusion[0.6048722453946316];calm[0.1962651790257643];anxiety[0.1941840955531057];stress[0.004628480026498453]
low,ascending,low,1,normal,shallow,typical,lightly_higher,anxiety[0.37170903966205343];confusion[0.25213109519958604];calm[0.23753161753889446];stress[0.1385782475994661]
low,ascending,low,1,normal,shallow,typical,big_jump,anxiety[0.45433660979394086];stress[0.36549829003219897];confusion[0.15070542707719486];calm[0.029409673096665288]
low,ascending,low,1,normal,shallow,fast,steady,confusion[0.4124763984368971];anxiety[0.357709844465565];stress[0.16037458999052367];calm[0.06938916710701427]
low,ascending,low,1,normal,shallow,fast,lightly_higher,stress[0.39559511550743376];confusion[0.35684481922111294];anxiety[0.1565540856107255];calm[0.0909559796607278]
low,ascending,low,1,normal,shallow,fast,big_jump,anxiety[0.33071963096701446];confusion[0.25898061786103244];calm[0.2588019363358501];stress[0.15144781483610298]
low,ascending,low,1,normal,deep,slow,steady,confusion[0.5391017848400259];calm[0.3625425682638274];stress[0.06346265478727163];anxiety[0.03484299210887491]
low,ascending,low,1,normal,deep,slow,lightly_higher,stress[0.3637044089428873];confusion[0.3228203992491226];calm[0.31041844358807663];anxiety[0.003006748219913557]
low,ascending,low,1,normal,deep,slow,big_jump,confusion[0.3664116309231852];stress[0.3049500678078727];calm[0.25684896710308747];anxiety[0.07173933416585465]
low,ascending,low,1,normal,deep,typical,steady,confusion[0.3578647343936528];calm[0.32435659987617194];stress[0.2215945850383996];anxiety[0.09613408069177566]
low,ascending,low,1,normal,deep,typical,lightly_higher,stress[0.28695820517923243];calm[0.2737121957294853];confusion[0.26100199684509723];anxiety[0.17827760224618505]
low,ascending,low,1,normal,deep,typical,big_jump,anxiety[0.3048721283911009];confusion[0.29386998152710087];calm[0.25281916708016405];stress[0.1483887230016342]
low,ascending,low,1,normal,deep,fast,steady,anxiety[0.4280085348109306];confusion[0.23743550788594114];stress[0.1794282984156322];calm[0.15507765888749606]
low,ascending,low,1,normal,deep,fast,lightly_higher,stress[0.3365446590129601];confusion[0.2871245570347495];calm[0.2605491906497075];anxiety[0.11573159330258295]
low,ascending,low,1,normal,deep,fast,big_jump,anxiety[0.32694922365527385];confusion[0.30067938295883273];calm[0.25502269556557094];stress[0.1172986978203224]
low,ascending,low,1,above_normal,shallow,slow,steady,stress[0.41961214907644906];anxiety[0.37875746617772216];confusion[0.12778144804394223];calm[0.07379893670188663]
low,ascending,low,1,above_normal,shallow,slow,lightly_higher,stress[0.460833870925603];calm[0.2546183398859448];confusion[0.18585008441292367];anxiety[0.09864770477552849]
low,ascending,low,1,above_normal,shallow,slow,big_jump,anxiety[0.4431758919366073];confusion[0.2983048497424699];calm[0.1887984779143014];stress[0.06967078040662128]
low,ascending,low,1,above_normal,shallow,typical,steady,stress[0.29522225135555463];calm[0.2608777341145198];anxiety[0.23091551254707451];confusion[0.21293450198285094]
low,ascending,low,1,above_normal,shallow,typical,lightly_higher,stress[0.49601819361926375];confusion[0.2392110210675944];calm[0.18896003402080475];anxiety[0.07576075129233723]
low,ascending,low,1,above_normal,shallow,typical,big_jump,anxiety[0.4069639115749052];stress[0.32227223550460776];calm[0.24130792266256426];confusion[0.029405930257922867]
low,ascending,low,1,above_normal,shallow,fast,steady,calm[0.8055506523837999];stress[0.07265581974368789];confusion[0.06764103163850956];anxiety[0.05410249623400269]
low,ascending,low,1,above_normal,shallow,fast,lightly_higher,stress[0.4574945113925063];calm[0.36298419642554736];anxiety[0.14748232161136296];confusion[0.03198897057058338]
low,ascending,low,1,above_normal,shallow,fast,big_jump,anxiety[0.44968719973156857];calm[0.2734399280005554];confusion[0.26731555651542444];stress[0.009507315752451676]
low,ascending,low,1,above_normal,deep,slow,steady,stress[0.3297625371351994];calm[0.3097156203248822];confusion[0.2531448346746268];anxiety[0.10732700786529163]
low,ascending,low,1,above_normal,deep,slow,lightly_higher,stress[0.3051668235689262];calm[0.29238804786672873];anxiety[0.26776566926170536];confusion[0.1346294593026396]
low,ascending,low,1,above_normal,deep,slow,big_jump,anxiety[0.4728749591666097];stress[0.40937756379934814];calm[0.10941045320938599];confusion[0.008287023824656231]
low,ascending,low,1,above_normal,deep,typical,steady,confusion[0.4265293806549399];stress[0.3639224202978331];calm[0.20220048520528966];anxiety[0.007297713841937303]
low,ascending,low,1,above_normal,deep,typical,lightly_higher,stress[0.3330160843877161];anxiety[0.30951076881020967];confusion[0.24346314222258414];calm[0.11396000457949003]
low,ascending,low,1,above_normal,deep,typical,big_jump,stress[0.38639373463595766];calm[0.2852073419563428];anxiety[0.22375774358195913];confusion[0.10459117982574037]
low,ascending,low,1,above_normal,deep,fast,steady,stress[0.668282685498358];confusion[0.14186904552104243];anxiety[0.1300269081381001];calm[0.059771360842499226]
low,ascending,low,1,above_normal,deep,fast,lightly_higher,stress[0.2923747702120636];calm[0.2830440077133645];confusion[0.26676628836861943];anxiety[0.15776493370595243]
low,ascending,low,1,above_normal,deep,fast,big_jump,anxiety[0.6005407927432425];confusion[0.22995910423706814];calm[0.14644051699618377];stress[0.02300958602350546]
low,ascending,low,2,below_normal,shallow,slow,steady,confusion[0.39673622144266163];anxiety[0.35587507477529445];calm[0.12496402974117997];stress[0.12237467404086377]
low,ascending,low,2,below_normal,shallow,slow,lightly_higher,stress[0.3319569297267687];calm[0.3284246922454601];confusion[0.1769458340644232];anxiety[0.16262254396334805]
low,ascending,low,2,below_normal,shallow,slow,big_jump,anxiety[0.42657635400448957];stress[0.3194192267439899];calm[0.1557695827923771];confusion[0.09818483645914333]
low,ascending,low,2,below_normal,shallow,typical,steady,confusion[0.39290370560797944];anxiety[0.3235348075840872];calm[0.24705618081750683];stress[0.03645530599042657]
low,ascending,low,2,below_normal,shallow,typical,lightly_higher,stress[0.6530209265115017];anxiety[0.16995402829921627];confusion[0.09075788749675731];calm[0.08621715769252478]
low,ascending,low,2,below_normal,shallow,typical,big_jump,anxiety[0.35419596355847816];confusion[0.34369717327940646];calm[0.20997399445003812];stress[0.09208286871207726]
low,ascending,low,2,below_normal,shallow,fast,steady,stress[0.39603624279946265];calm[0.26033709461723414];confusion[0.17918271570811645];anxiety[0.1643939468751867]
low,ascending,low,2,below_normal,shallow,fast,lightly_higher,stress[0.606179257516369];confusion[0.21273036995925382];anxiety[0.13759002117678096];calm[0.043450351347596214]
low,ascending,low,2,below_normal,shallow,fast,big_jump,anxiety[0.47475192483221085];calm[0.26572083504652305];confusion[0.22302373463960443];stress[0.0364535054816616]
low,ascending,low,2,below_normal,deep,slow,steady,stress[0.42486437427457724];calm[0.4059591009471033];confusion[0.16211557668696944];anxiety[0.007010948091349987]
low,ascending,low,2,below_normal,deep,slow,lightly_higher,stress[0.3306959057870359];anxiety[0.25149124177822724];calm[0.23769228265789194];confusion[0.18007056977684494]
low,ascending,low,2,below_normal,deep,slow,big_jump,confusion[0.48577445728842583];anxiety[0.3064484380879824];calm[0.143982903685917];stress[0.0637442009376748]
low,ascending,low,2,below_normal,deep,typical,steady,stress[0.3809065183636918];confusion[0.36699811730782167];anxiety[0.1264313372899556];calm[0.12561402703853086]
low,ascending,low,2,below_normal,deep,typical,lightly_higher,stress[0.46431744682941944];calm[0.3330817003605911];anxiety[0.13783006277316776];confusion[0.06472079003682173]
low,ascending,low,2,below_normal,deep,typical,big_jump,anxiety[0.3826702690620643];stress[0.3276386490345909];confusion[0.2608914662971431];calm[0.028749615606201775]
low,ascending,low,2,below_normal,deep,fast,steady,calm[0.35982113160724144];stress[0.308950463021551];confusion[0.2571744295110059];anxiety[0.0740039758602016]
low,ascending,low,2,below_normal,deep,fast,lightly_higher,stress[0.3186714259022257];anxiety[0.3058542808257941];confusion[0.22997838634140771];calm[0.14544590693057244]
low,ascending,low,2,below_normal,deep,fast,big_jump,anxiety[0.5412617835188646];calm[0.3902438063657389];stress[0.05017818567742236];confusion[0.018266224437974148]
low,ascending,low,2,normal,shallow,slow,steady,stress[0.5379230144395324];confusion[0.33956721027208686];anxiety[0.061307081666724564];calm[0.061152693621656214]
low,ascending,low,2,normal,shallow,slow,lightly_higher,anxiety[0.38303919238185724];calm[0.33191255650025975];stress[0.26460540689345613];confusion[0.02039284422442682]
low,ascending,low,2,normal,shallow,slow,big_jump,confusion[0.474311002048228];calm[0.43450751108713587];stress[0.04628014066611001];anxiety[0.04485134619852613]
low,ascending,low,2,normal,shallow,typical,steady,stress[0.3544118708410959];calm[0.30741435992992633];anxiety[0.17146216988812926];confusion[0.1666615993408485]
low,ascending,low,2,normal,shallow,typical,lightly_higher,stress[0.6238808645444754];confusion[0.2807387126509955];calm[0.09219012764699214];anxiety[0.0031402951575369093]
low,ascending,low,2,normal,shallow,typical,big_jump,stress[0.3904664263855414];anxiety[0.35846845003288386];confusion[0.15994530465873075];calm[0.09106981892284387]
low,ascending,low,2,normal,shallow,fast,steady,calm[0.3375641627666783];confusion[0.29096266260080866];stress[0.23611908036030121];anxiety[0.13530409427221188]
low,ascending,low,2,normal,shallow,fast,big_jump,anxiety[0.3170911560580809];stress[0.31632222515739306];calm[0.27878857455884853];confusion[0.08774804422567749]
low,ascending,low,2,normal,deep,slow,steady,stress[0.4106821745906106];calm[0.3143978773978375];confusion[0.22732398136281307];anxiety[0.047545966648738815]
low,ascending,low,2,normal,deep,slow,lightly_higher,stress[0.3413967902904838];confusion[0.33387434188270115];anxiety[0.182716855891129];calm[0.14196201193568614]
low,ascending,low,2,normal,deep,slow,big_jump,confusion[0.4854862297395839];anxiety[0.2769212656983696];stress[0.20593976382493281];calm[0.03160274073711382]
low,ascending,low,2,normal,deep,typical,steady,stress[0.46921683135787895];anxiety[0.42773255990518533];calm[0.05521814286635133];confusion[0.047782465870584365]
low,ascending,low,2,normal,deep,typical,lightly_higher,stress[0.40250578221439876];confusion[0.34316299167312414];anxiety[0.18285143872517234];calm[0.07142978738730463]
low,ascending,low,2,normal,deep,typical,big_jump,calm[0.4970617656561416];anxiety[0.344739083756589];confusion[0.11700035158691009];stress[0.0411487990003593]
low,ascending,low,2,normal,deep,fast,steady,anxiety[0.41832561607308816];calm[0.2934314854547609];stress[0.18641545638313553];confusion[0.10177744208901547]
low,ascending,low,2,normal,deep,fast,lightly_higher,confusion[0.5377732810264517];stress[0.24710242628238024];anxiety[0.18267002374924995];calm[0.03240426894191809]
low,ascending,low,2,normal,deep,fast,big_jump,anxiety[0.3998965329425393];confusion[0.2428296205834833];stress[0.18870501127798708];calm[0.16851883519599029]
low,ascending,low,2,above_normal,shallow,slow,steady,anxiety[0.48916981064470955];confusion[0.26388976877253073];calm[0.13736742624832676];stress[0.10952299433443304]
low,ascending,low,2,above_normal,shallow,slow,lightly_higher,stress[0.40934073436255125];confusion[0.25657377863827446];anxiety[0.18126215933106735];calm[0.15277332766810695]
low,ascending,low,2,above_normal,shallow,slow,big_jump,anxiety[0.35100165911278897];confusion[0.33551952817228564];calm[0.30052015885347183];stress[0.012908653861453604]
low,ascending,low,2,above_normal,shallow,typical,steady,stress[0.4368345071083726];calm[0.19183387489930395];confusion[0.19102269938955097];anxiety[0.1802589186027724]
low,ascending,low,2,above_normal,shallow,typical,lightly_higher,stress[0.33071829386397217];confusion[0.32689360161253084];anxiety[0.17413722557358052];calm[0.16820087894991645]
low,ascending,low,2,above_normal,shallow,fast,steady,stress[0.40622717213806925];anxiety[0.3769733983696595];confusion[0.12002472508266682];calm[0.09672470440960447]
low,ascending,low,2,above_normal,shallow,fast,lightly_higher,calm[0.40222928034481326];stress[0.3441961585363268];anxiety[0.1848330484689005];confusion[0.06869151264995951]
low,ascending,low,2,above_normal,shallow,fast,big_jump,anxiety[0.36786829397274073];calm[0.2529757436803017];confusion[0.20585468824976896];stress[0.17325127409718857]
low,ascending,low,2,above_normal,deep,slow,steady,stress[0.535730402729752];calm[0.21502177000799647];confusion[0.20557191100590988];anxiety[0.04362591625634157]
low,ascending,low,2,above_normal,deep,slow,lightly_higher,stress[0.30715198390175197];confusion[0.29608052940774227];anxiety[0.251752784405718];calm[0.14496470228478778]
low,ascending,low,2,above_normal,deep,slow,big_jump,anxiety[0.4133036128156771];calm[0.3776516889725201];stress[0.1494321148391225];confusion[0.05956258337268026]
low,ascending,low,2,above_normal,deep,typical,steady,anxiety[0.6306155444831917];confusion[0.2660809282081915];calm[0.08193480191125375];stress[0.021318725397362973]
low,ascending,low,2,above_normal,deep,typical,lightly_higher,stress[0.3863235208592966];confusion[0.27899988970611733];anxiety[0.22773689976999276];calm[0.10688968966459331]
low,ascending,low,2,above_normal,deep,typical,big_jump,anxiety[0.44385259659715065];stress[0.25687039178244303];calm[0.2418855790050803];confusion[0.05734143261532611]
low,ascending,low,2,above_normal,deep,fast,steady,stress[0.3968032525980349];confusion[0.2762234549790509];anxiety[0.222222359003275];calm[0.10470093341963914]
low,ascending,low,2,above_normal,deep,fast,lightly_higher,stress[0.33792236081166943];calm[0.33185270835253794];anxiety[0.17814152030609767];confusion[0.15203341052969493]
low,ascending,low,2,above_normal,deep,fast,big_jump,anxiety[0.4203652981519692];calm[0.36290177026226444];stress[0.14485270168372952];confusion[0.07183022990203686]
low,ascending,low,more,below_normal,shallow,slow,steady,confusion[0.3574786795212069];anxiety[0.2837092771047005];calm[0.21246408261401784];stress[0.14629796076007484]
low,ascending,low,more,below_normal,shallow,slow,lightly_higher,anxiety[0.5491438892309178];confusion[0.17389166698462555];calm[0.1672452562433202];stress[0.10966918754113637]
low,ascending,low,more,below_normal,shallow,slow,big_jump,confusion[0.43690313729443025];stress[0.25798388833509545];calm[0.24462289540946103];anxiety[0.060440078961013305]
low,ascending,low,more,below_normal,shallow,typical,steady,confusion[0.4791769681782786];calm[0.27663215994173007];anxiety[0.1993224478648258];stress[0.04481842401516548]
low,ascending,low,more,below_normal,shallow,typical,lightly_higher,stress[0.3705244200669116];confusion[0.33267153008659495];calm[0.24409051353225866];anxiety[0.0526635363142348]
low,ascending,low,more,below_normal,shallow,typical,big_jump,anxiety[0.5272477567638056];stress[0.4375479863897044];calm[0.021417661029718905];confusion[0.01373659581677098]
low,ascending,low,more,below_normal,shallow,fast,steady,stress[0.3634778076920566];confusion[0.34905548871388886];anxiety[0.20255055479977072];calm[0.0848661487942837]
low,ascending,low,more,below_normal,shallow,fast,lightly_higher,stress[0.5189608518073667];confusion[0.4606777286473036];calm[0.011763128417119795];anxiety[0.00854829112820999]
low,ascending,low,more,below_normal,shallow,fast,big_jump,anxiety[0.30252031426211506];stress[0.27331086521341397];confusion[0.23315527528850524];calm[0.19096354523596568]
low,ascending,low,more,below_normal,deep,slow,steady,stress[0.3562473456989865];confusion[0.349639675711312];anxiety[0.1686432724367804];calm[0.12541970615292108]
low,ascending,low,more,below_normal,deep,slow,lightly_higher,calm[0.4905313349088527];confusion[0.2293227035552517];stress[0.1969758270453023];anxiety[0.08312013449059316]
low,ascending,low,more,below_normal,deep,slow,big_jump,anxiety[0.3708293119528253];stress[0.26978716603051006];confusion[0.26265642397406963];calm[0.09667709804259504]
low,ascending,low,more,below_normal,deep,typical,steady,calm[0.5588729041613866];confusion[0.22979315394896194];anxiety[0.13941589761131754];stress[0.0718680442783339]
low,ascending,low,more,below_normal,deep,typical,lightly_higher,stress[0.3270282641023478];anxiety[0.3048131073542303];calm[0.2334225297312232];confusion[0.13468609881219853]
low,ascending,low,more,below_normal,deep,typical,big_jump,anxiety[0.6008653973618465];confusion[0.22945407920159058];stress[0.12585481313126717];calm[0.0437757103052957]
low,ascending,low,more,below_normal,deep,fast,steady,stress[0.2843700762986861];confusion[0.27216077958351204];anxiety[0.2473492633292434];calm[0.1960698807885585]
low,ascending,low,more,below_normal,deep,fast,lightly_higher,stress[0.45925780165863805];confusion[0.3105158069829974];anxiety[0.2221859332281436];calm[0.007990458130220935]
low,ascending,low,more,below_normal,deep,fast,big_jump,anxiety[0.37171836076892195];confusion[0.2372152222233091];calm[0.21980907958693174];stress[0.17120733742083724]
low,ascending,low,more,normal,shallow,slow,steady,stress[0.4133434732822922];calm[0.3652631292732088];confusion[0.12734303965688612];anxiety[0.09400035778761281]
low,ascending,low,more,normal,shallow,slow,lightly_higher,stress[0.4773701054723789];confusion[0.22765805830308353];calm[0.1851334713161258];anxiety[0.10978836490841178]
low,ascending,low,more,normal,shallow,slow,big_jump,anxiety[0.4886376690638327];calm[0.2170395519823978];confusion[0.15026136204097992];stress[0.14401141691278943]
low,ascending,low,more,normal,shallow,typical,steady,stress[0.3911150211865141];calm[0.3261423521793468];confusion[0.25001110349478467];anxiety[0.03268152313935441]
low,ascending,low,more,normal,shallow,typical,lightly_higher,stress[0.35931430654205826];calm[0.3122575894478038];anxiety[0.27080770734288545];confusion[0.0575703966672524]
low,ascending,low,more,normal,shallow,typical,big_jump,anxiety[0.37503622102409995];stress[0.3444842591955773];calm[0.16504025588123794];confusion[0.11538926389908481]
low,ascending,low,more,normal,shallow,fast,steady,stress[0.40319433855281733];confusion[0.3997060348034323];anxiety[0.15556320420462943];calm[0.041486422439120776]
low,ascending,low,more,normal,shallow,fast,lightly_higher,confusion[0.31297685711383627];anxiety[0.2601940286213913];calm[0.23911920188836455];stress[0.18765991237640794]
low,ascending,low,more,normal,shallow,fast,big_jump,anxiety[0.4257033134449109];calm[0.21114117580093578];stress[0.19575666610183085];confusion[0.16734884465232247]
low,ascending,low,more,normal,deep,slow,steady,stress[0.37568849604990945];anxiety[0.35817890991867285];calm[0.23357230671099322];confusion[0.03251028732042448]
low,ascending,low,more,normal,deep,slow,lightly_higher,stress[0.4963214132779263];calm[0.26810774313290536];confusion[0.1653638501330335];anxiety[0.07015699345613483]
low,ascending,low,more,normal,deep,slow,big_jump,anxiety[0.44681016912088584];confusion[0.3794932448418068];stress[0.1507576357032712];calm[0.02288895033403618]
low,ascending,low,more,normal,deep,typical,steady,stress[0.4500778040694716];calm[0.379032000418436];confusion[0.16015211244217373];anxiety[0.010688083069918516]
low,ascending,low,more,normal,deep,typical,lightly_higher,stress[0.38697360091385663];calm[0.3229579054007105];confusion[0.22518215173560607];anxiety[0.06483634194982683]
low,ascending,low,more,normal,deep,typical,big_jump,confusion[0.4581368084613472];calm[0.2397558265178682];stress[0.21284620523737552];anxiety[0.08921115978340917]
low,ascending,low,more,normal,deep,fast,steady,stress[0.297600866146104];calm[0.2791857948748786];anxiety[0.2562005509036186];confusion[0.1669627880753988]
low,ascending,low,more,normal,deep,fast,lightly_higher,stress[0.32539423322450356];confusion[0.2902340101593567];calm[0.21678526453414612];anxiety[0.16753649208199373]
low,ascending,low,more,normal,deep,fast,big_jump,calm[0.41998099256247606];stress[0.37843883351086915];anxiety[0.10724216071480899];confusion[0.09428801321184577]
low,ascending,low,more,above_normal,shallow,slow,steady,stress[0.416868377237083];confusion[0.3599736899583129];anxiety[0.1977141111974308];calm[0.02539382160717325]
low,ascending,low,more,above_normal,shallow,slow,lightly_higher,stress[0.7390572261343716];confusion[0.11846531256236058];calm[0.08029407091958343];anxiety[0.06213339038368439]
low,ascending,low,more,above_normal,shallow,slow,big_jump,calm[0.2868329650377399];anxiety[0.27517543081773477];confusion[0.26168625625876446];stress[0.17625534788576092]
low,ascending,low,more,above_normal,shallow,typical,steady,stress[0.48667046014668214];anxiety[0.44308113179479636];confusion[0.056894127060230726];calm[0.013304280998290773]
low,ascending,low,more,above_normal,shallow,typical,lightly_higher,stress[0.42105684315826775];anxiety[0.2396197267797842];calm[0.19855094081636715];confusion[0.14072248924558078]
low,ascending,low,more,above_normal,shallow,typical,big_jump,calm[0.4649906594025459];confusion[0.28400099920459715];anxiety[0.1923307780244591];stress[0.05862756336839782]
low,ascending,low,more,above_normal,shallow,fast,steady,stress[0.3282634104548309];anxiety[0.2763066756271521];calm[0.22068220707428748];confusion[0.1746977068437295]
low,ascending,low,more,above_normal,shallow,fast,lightly_higher,stress[0.37113189541684233];calm[0.30187224357715514];anxiety[0.2272999332412994];confusion[0.09964592776470307]
low,ascending,low,more,above_normal,shallow,fast,big_jump,calm[0.5125681285137133];stress[0.253490226048914];anxiety[0.20856119182397376];confusion[0.02533045361339901]
low,ascending,low,more,above_normal,deep,slow,steady,stress[0.6675841610286849];calm[0.26701360165471105];confusion[0.05254630083515016];anxiety[0.012805936481453745]
low,ascending,low,more,above_normal,deep,slow,lightly_higher,stress[0.40871140539159684];confusion[0.2733046029227547];anxiety[0.24584115923378336];calm[0.07209283245186507]
low,ascending,low,more,above_normal,deep,slow,big_jump,calm[0.42924153868736753];confusion[0.3050929380493577];anxiety[0.15382635030620648];stress[0.1117891729570683]
low,ascending,low,more,above_normal,deep,typical,steady,stress[0.3166084167655641];calm[0.281186825462915];confusion[0.2289875530551029];anxiety[0.17316720471641786]
low,ascending,low,more,above_normal,deep,typical,lightly_higher,stress[0.4869050519284502];calm[0.35303216571679397];confusion[0.0872929287875799];anxiety[0.072719853567176]
low,ascending,low,more,above_normal,deep,typical,big_jump,anxiety[0.3427371017146528];stress[0.3286850673232541];confusion[0.23756430973412307];calm[0.09096352122797004]
low,ascending,low,more,above_normal,deep,fast,steady,stress[0.528143678743046];confusion[0.34625840305775535];anxiety[0.10083092597062865];calm[0.0247169922285701]
low,ascending,low,more,above_normal,deep,fast,lightly_higher,calm[0.5638843505381764];confusion[0.2673635562763657];anxiety[0.10856555560370655];stress[0.06013653758175125]
low,ascending,low,more,above_normal,deep,fast,big_jump,anxiety[0.5744030893425816];calm[0.28359586400258024];confusion[0.08758368178224447];stress[0.054367364872593686]
low,ascending,normal,0,below_normal,shallow,slow,steady,confusion[0.5543209495014024];stress[0.22345248481252641];anxiety[0.18761651199825952];calm[0.03456005368781171]
low,ascending,normal,0,below_normal,shallow,slow,lightly_higher,stress[0.34343038363021583];calm[0.3205871148519957];anxiety[0.2421547171018127];confusion[0.09377778441597587]
low,ascending,normal,0,below_normal,shallow,slow,big_jump,anxiety[0.42250339595001185];confusion[0.37557931768564623];calm[0.16520279616290626];stress[0.03666449020143567]
low,ascending,normal,0,below_normal,shallow,typical,steady,confusion[0.4949776839864595];anxiety[0.31198714767023417];stress[0.12703018807935632];calm[0.06595498026394993]
low,ascending,normal,0,below_normal,shallow,typical,lightly_higher,stress[0.32832964539055765];calm[0.28976706524006546];anxiety[0.2691156142825779];confusion[0.11273767508679913]
